"periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,latitud,longitud"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,401,Enriquecimiento ilícito (corrupción de funcionarios),2,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,11,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,362,Ostentación de distintivos de función o cargos que no ejerce,3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,5,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,11,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),2,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,338,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,""Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión"",14,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-B,Ingreso indebido de materiales o componentes con fines de elaboración de equipos de comunicación en centros de detención o reclusión,7,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,""Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios"",3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,375,Perturbación del orden en el lugar donde la autoridad ejerce su función (Desacato),1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,371,Negativa a colaborar con la administración de justicia,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,370,Atentado contra la conservación e identidad de objeto,4,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,364,Participación en ejercicio ilegal de la profesión ,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,39,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,7,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,13,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,4,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,20,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,10,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-A,Obstrucción de la justicia,9,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,15,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,412,Expedición de prueba o informe falso en proceso judicial,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,414,Favorecimiento a la fuga,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,39,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,21,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,421,Patrocinio indebido de abogado o mandatario judicial (prevaricato),1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,ATENTADOS CONTRA EL SISTEMA CREDITICIO,209,Actos Ilícitos,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,215,Modalidades de libramientos indebidos,3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-C,Explotación sexual,2,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-H,""Explotación sexual de niñas, niños y adolescentes"",2,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-J,Cliente del adolescente,3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-M,Pornografía infantil,2,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-A,Trata de personas,9,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,40,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,29,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FAMILIA,MATRIMONIOS ILEGALES,139,Bigamia,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,655,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),79,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,144,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,91,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428-B,Falsedad en el reporte de los volúmenes de pesca capturados,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,""Supresión, destrucción u ocultamiento de documentos"",6,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,432,Inhabilitación,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,""FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES"",434,Fabricación o falsificación de sellos o timbres oficiales,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,10,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,24,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,4,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,""Proposiciones a niños, niñas y adolescentes con fines sexuales"",4,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,45,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,160,Allanamiento ilegal de domicilio,2,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154,Violación de la intimidad,15,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-A,Tráfico ilegal de datos personales,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,""Difusión de imágenes, materiales audiovisuales o audios con contenido sexual"",2,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-A,Atentado contra las condiciones de seguridad y salud en el trabajo,3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,59,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,79,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,42,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,139,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,6,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,172,Violación de persona en incapacidad de dar su libre consentimiento,10,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,71,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,2,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,""Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento"",61,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,""Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores"",67,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,28,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,5,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DEL SECRETO DE LAS COMUNICAC.,161,Violación de correspondencia,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DEL SECRETO DE LAS COMUNICAC.,162,Interferencia telefónica,2,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,CONTRA EL ORDEN MIGRATORIO,303-A,Tráfico ilícito de migrantes,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",286,Contaminación o adulteración de bienes o insumos destinados al uso o consumo humano y alteración de la fecha de vencimiento,4,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",287,Contaminación o adulteración de alimentos o bebidas y alteración de la fecha de vencimiento,1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",288,""Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano"",6,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",288-C,Producción o comercialización de bebidas alcohólicas ilegales,5,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",294,""Suministro infiel de productos farmacéuticos, dispositivos médicos o productos sanitarios"",1,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",294-A,""Falsificación, contaminación o adulteración de productos farmacéuticos, dispositivos médicos o productos sanitarios"",3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",294-B,""Comercialización de productos farmacéuticos, dispositivos médicos o productos sanitarios sin garantía de buen estado"",3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,39,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
"ENERO - MARZO,2026,06/04/2026,CUSCO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,3,080108,CUSCO,CUSCO,WANCHAQ,27/04/2026,-13.5213888888889,-71.9666666666667"
